time,id,x,y,angle,speed
581.00,36,1215.10,604.80,270.00,7.68
581.00,37,-4.80,1410.50,180.00,12.08
581.00,38,4.80,1036.67,0.00,11.01
581.00,39,1801.60,1685.76,0.00,13.17
581.00,4,-1.60,1370.30,180.00,13.23
581.00,40,823.60,1804.80,270.00,9.26
581.00,41,961.51,1204.80,270.00,12.24
581.00,42,1201.60,1689.29,0.00,12.36
581.00,43,1204.80,1185.47,0.00,15.68
581.00,44,1049.36,1795.20,90.00,11.46
581.00,45,1795.20,1566.03,180.00,11.17
581.00,46,11.40,601.60,270.00,0.00
581.00,47,1198.40,18.90,180.00,0.00
581.00,48,1195.20,18.90,180.00,0.00
581.00,49,1419.50,-4.80,90.00,13.22
581.00,5,1484.19,595.20,90.00,12.66
581.00,50,4.80,1718.40,0.00,13.06
581.00,51,1795.20,948.53,180.00,12.36
581.00,52,1358.17,1804.80,270.00,12.39
581.00,53,1394.65,4.80,270.00,12.11
581.00,54,601.60,1117.20,0.00,13.80
581.00,55,487.10,1804.80,270.00,14.87
581.00,56,706.20,1804.80,270.00,13.50
581.00,57,464.75,598.40,90.00,13.38
581.00,58,618.90,1201.60,270.00,0.00
581.00,59,1286.62,1201.60,270.00,13.66
581.00,6,-4.80,191.22,180.00,12.28
581.00,60,1204.80,92.45,0.00,16.20
581.00,61,406.21,1198.40,90.00,12.86
581.00,62,4.80,1639.82,0.00,11.97
581.00,63,1800.98,1193.93,352.88,4.34
581.00,64,1211.40,1204.80,270.00,0.00
581.00,65,1795.20,1410.72,180.00,11.38
581.00,66,595.97,1795.20,90.00,15.15
581.00,67,1801.60,588.04,0.00,9.34
581.00,68,598.40,11.40,180.00,0.00
581.00,69,1795.20,1229.89,180.00,15.42
581.00,7,4.80,1155.37,0.00,11.56
581.00,70,4.80,1745.25,0.00,14.83
581.00,71,1188.60,1198.40,90.00,0.00
581.00,72,1482.12,1804.80,270.00,13.14
581.00,73,639.09,1804.80,270.00,14.90
581.00,74,1600.21,595.20,90.00,12.31
581.00,75,616.12,4.80,270.00,10.34
581.00,76,1686.12,1798.40,90.00,12.13
581.00,77,638.46,4.80,270.00,14.62
581.00,78,1027.80,1795.20,90.00,11.68
581.00,79,601.60,1034.67,0.00,12.65
581.00,8,1198.40,11.40,180.00,0.00
581.00,80,1339.56,1204.80,270.00,13.84
581.00,81,611.40,1201.60,270.00,0.00
581.00,82,75.54,1804.80,270.00,14.08
581.00,83,604.80,194.15,0.00,10.72
581.00,84,1188.60,598.40,90.00,0.00
581.00,85,1204.80,461.38,0.00,13.42
581.00,86,209.01,1804.80,270.00,11.97
581.00,87,1678.14,-4.80,90.00,11.90
581.00,88,604.80,1383.79,0.00,12.02
581.00,89,1804.80,1623.95,0.00,10.95
581.00,9,385.49,1198.40,90.00,12.37
581.00,90,91.64,1204.80,270.00,12.41
581.00,91,1795.20,63.00,180.00,14.68
581.00,92,1679.77,598.40,90.00,13.58
581.00,93,621.24,604.80,270.00,4.47
581.00,94,1185.73,595.20,90.00,6.43
581.00,95,604.80,396.12,0.00,12.43
581.00,96,26.29,1204.80,270.00,12.53
581.00,97,1198.40,812.38,180.00,12.66
581.00,98,385.18,1195.20,90.00,13.06
581.00,99,1195.20,11.40,180.00,0.00
582.00,0,-4.80,1613.75,180.00,16.21
582.00,1,1201.60,1643.73,0.00,10.75
582.00,10,1345.87,604.80,270.00,12.86
582.00,11,18.90,601.60,270.00,0.00
582.00,12,1804.80,1696.07,0.00,12.56
582.00,13,911.45,595.20,90.00,9.26
582.00,14,116.00,4.80,270.00,13.20
582.00,15,611.40,1204.80,270.00,0.00
582.00,16,604.80,443.21,0.00,14.16
582.00,17,469.30,1195.20,90.00,14.71
582.00,18,1198.40,27.70,180.00,3.02
582.00,19,1744.81,595.20,90.00,12.90
582.00,2,435.90,1195.20,90.00,12.68
582.00,20,435.24,1795.20,90.00,12.08
582.00,21,22.20,604.80,270.00,11.54
582.00,22,1801.60,1522.99,0.00,12.93
582.00,23,4.80,1069.36,0.00,11.57
582.00,24,-4.80,126.53,180.00,12.62
582.00,25,1204.80,1788.60,0.00,0.00
582.00,26,-4.80,674.78,180.00,13.62
582.00,27,598.40,18.90,180.00,0.00
582.00,28,1801.60,1148.96,0.00,13.12
582.00,29,1169.90,1795.20,90.00,15.20
582.00,3,611.43,604.80,270.00,0.46
582.00,30,1788.60,598.40,90.00,0.00
582.00,31,41.22,601.60,270.00,13.40
582.00,32,1804.80,1543.75,0.00,12.39
582.00,33,668.91,604.80,270.00,13.42
582.00,34,1245.54,4.80,270.00,14.15
582.00,35,1689.49,1795.20,90.00,12.29
582.00,36,1211.92,604.80,270.00,3.18
582.00,37,-4.80,1397.90,180.00,12.59
582.00,38,4.80,1048.51,0.00,11.84
582.00,39,1801.60,1698.90,0.00,13.14
582.00,4,-1.60,1358.15,180.00,12.15
582.00,40,813.32,1804.80,270.00,10.28
582.00,41,948.38,1204.80,270.00,13.13
582.00,42,1201.60,1702.55,0.00,13.26
582.00,43,1204.80,1201.21,0.00,15.73
582.00,44,1061.49,1795.20,90.00,12.14
582.00,45,1795.20,1555.81,180.00,10.22
582.00,46,11.40,601.60,270.00,0.00
582.00,47,1198.40,18.90,180.00,0.00
582.00,48,1195.20,18.90,180.00,0.00
582.00,49,1432.71,-4.80,90.00,13.21
582.00,5,1497.13,598.40,90.00,12.94
582.00,50,4.80,1732.73,0.00,14.32
582.00,51,1795.20,935.88,180.00,12.65
582.00,52,1344.98,1804.80,270.00,13.18
582.00,53,1382.33,4.80,270.00,12.32
582.00,54,601.60,1131.71,0.00,14.50
582.00,55,472.35,1804.80,270.00,14.75
582.00,56,692.00,1804.80,270.00,14.20
582.00,57,477.73,598.40,90.00,12.99
582.00,58,618.90,1201.60,270.00,0.00
582.00,59,1273.63,1201.60,270.00,12.99
582.00,6,-4.80,179.03,180.00,12.19
582.00,60,1204.80,108.01,0.00,15.56
582.00,61,420.03,1198.40,90.00,13.83
582.00,62,4.80,1651.69,0.00,11.87
582.00,63,1797.42,1199.31,321.41,6.68
582.00,64,1211.40,1204.80,270.00,0.00
582.00,65,1795.20,1398.56,180.00,12.16
582.00,66,611.62,1795.20,90.00,15.65
582.00,67,1799.67,596.82,341.38,9.16
582.00,68,598.40,11.40,180.00,0.00
582.00,69,1795.20,1218.59,180.00,11.30
582.00,7,4.80,1167.66,0.00,12.29
582.00,70,4.80,1759.38,0.00,14.13
582.00,71,1188.60,1198.40,90.00,0.00
582.00,72,1468.64,1804.80,270.00,13.48
582.00,73,625.75,1804.80,270.00,13.34
582.00,74,1612.57,595.20,90.00,12.37
582.00,75,609.19,4.97,271.98,6.94
582.00,76,1699.29,1798.40,90.00,13.17
582.00,77,627.05,4.80,270.00,11.42
582.00,78,1039.55,1795.20,90.00,11.75
582.00,79,601.60,1047.13,0.00,12.46
582.00,8,1198.40,11.40,180.00,0.00
582.00,80,1326.18,1204.80,270.00,13.38
582.00,81,611.40,1201.60,270.00,0.00
582.00,82,61.72,1804.80,270.00,13.82
582.00,83,604.80,205.07,0.00,10.91
582.00,84,1188.60,598.40,90.00,0.00
582.00,85,1204.80,475.10,0.00,13.72
582.00,86,196.68,1804.80,270.00,12.33
582.00,87,1690.57,-4.80,90.00,12.43
582.00,88,604.80,1395.93,0.00,12.14
582.00,89,1804.80,1635.72,0.00,11.77
582.00,9,397.23,1198.40,90.00,11.74
582.00,90,79.04,1204.80,270.00,12.60
582.00,91,1795.20,49.16,180.00,13.84
582.00,92,1693.53,598.40,90.00,13.76
582.00,93,619.63,604.80,270.00,1.61
582.00,94,1188.12,595.20,90.00,2.38
582.00,95,604.80,408.46,0.00,12.33
582.00,96,16.94,1204.80,270.00,9.35
582.00,97,1198.40,799.08,180.00,13.30
582.00,98,398.13,1195.20,90.00,12.95
582.00,99,1195.20,11.40,180.00,0.00
583.00,0,-4.80,1597.06,180.00,16.68
583.00,1,1201.60,1655.29,0.00,11.56
583.00,10,1332.73,604.80,270.00,13.14
583.00,11,18.90,601.60,270.00,0.00
583.00,12,1804.80,1708.97,0.00,12.90
583.00,13,920.93,595.20,90.00,9.48
583.00,14,103.07,4.80,270.00,12.93
583.00,15,611.40,1204.80,270.00,0.00
583.00,16,604.80,457.33,0.00,14.13
583.00,17,484.27,1195.20,90.00,14.96
583.00,18,1198.40,26.67,180.00,1.03
583.00,19,1757.80,595.20,90.00,13.00
583.00,2,448.58,1195.20,90.00,12.68
583.00,20,448.19,1795.20,90.00,12.94
583.00,21,15.16,604.80,270.00,7.04
583.00,22,1801.60,1536.59,0.00,13.60
583.00,23,4.80,1080.80,0.00,11.44
583.00,24,-4.80,114.69,180.00,11.83
583.00,25,1204.80,1788.60,0.00,0.00
583.00,26,-4.80,660.62,180.00,14.16
583.00,27,598.40,18.90,180.00,0.00
583.00,28,1801.60,1163.28,0.00,14.32
583.00,29,1180.60,1795.20,90.00,10.70
583.00,3,611.40,604.80,270.00,0.03
583.00,30,1788.60,598.40,90.00,0.00
583.00,31,32.27,601.60,270.00,8.95
583.00,32,1804.80,1555.78,0.00,12.03
583.00,33,655.46,604.80,270.00,13.45
583.00,34,1230.99,4.80,270.00,14.55
583.00,35,1701.48,1795.20,90.00,11.99
583.00,36,1211.54,604.80,270.00,0.38
583.00,37,-4.80,1384.99,180.00,12.92
583.00,38,4.80,1060.31,0.00,11.81
583.00,39,1801.60,1712.02,0.00,13.11
583.00,4,-1.60,1345.38,180.00,12.77
583.00,40,803.37,1804.80,270.00,9.95
583.00,41,936.22,1204.80,270.00,12.16
583.00,42,1201.60,1715.62,0.00,13.07
583.00,43,1204.80,1216.64,0.00,15.44
583.00,44,1073.11,1795.20,90.00,11.62
583.00,45,1795.20,1544.68,180.00,11.13
583.00,46,11.40,601.60,270.00,0.00
583.00,47,1198.40,18.90,180.00,0.00
583.00,48,1195.20,18.90,180.00,0.00
583.00,49,1445.79,-4.80,90.00,13.09
583.00,5,1508.88,598.40,90.00,11.74
583.00,50,4.80,1746.28,0.00,13.56
583.00,51,1795.20,923.75,180.00,12.13
583.00,52,1331.73,1804.80,270.00,13.25
583.00,53,1369.88,4.80,270.00,12.45
583.00,54,601.60,1145.87,0.00,14.17
583.00,55,457.31,1804.80,270.00,15.04
583.00,56,677.95,1804.80,270.00,14.05
583.00,57,491.35,598.40,90.00,13.61
583.00,58,618.90,1201.60,270.00,0.00
583.00,59,1260.83,1201.60,270.00,12.80
583.00,6,-4.80,167.25,180.00,11.78
583.00,60,1204.80,123.91,0.00,15.90
583.00,61,432.97,1198.40,90.00,12.94
583.00,62,4.80,1663.54,0.00,11.85
583.00,63,1789.02,1201.60,277.19,8.88
583.00,64,1211.40,1204.80,270.00,0.00
583.00,65,1795.20,1386.12,180.00,12.44
583.00,66,626.69,1795.20,90.00,15.08
583.00,67,1791.98,601.26,287.72,9.34
583.00,68,598.40,11.40,180.00,0.00
583.00,69,1795.20,1211.15,180.00,7.44
583.00,7,4.80,1177.97,0.00,10.32
583.00,70,4.80,1773.68,0.00,14.30
583.00,71,1188.60,1198.40,90.00,0.00
583.00,72,1456.15,1804.80,270.00,12.49
583.00,73,616.85,1804.80,270.00,8.89
583.00,74,1624.22,595.20,90.00,11.65
583.00,75,605.07,8.48,316.04,5.87
583.00,76,1712.07,1798.40,90.00,12.78
583.00,77,619.67,4.80,270.00,7.38
583.00,78,1051.47,1795.20,90.00,11.92
583.00,79,601.60,1059.73,0.00,12.60
583.00,8,1198.40,11.40,180.00,0.00
583.00,80,1312.80,1204.80,270.00,13.38
583.00,81,611.40,1201.60,270.00,0.00
583.00,82,47.82,1804.80,270.00,13.90
583.00,83,604.80,216.05,0.00,10.98
583.00,84,1188.60,598.40,90.00,0.00
583.00,85,1204.80,487.83,0.00,12.73
583.00,86,184.85,1804.80,270.00,11.83
583.00,87,1702.99,-4.80,90.00,12.43
583.00,88,604.80,1408.84,0.00,12.91
583.00,89,1804.80,1647.01,0.00,11.28
583.00,9,410.44,1198.40,90.00,13.21
583.00,90,65.71,1204.80,270.00,13.33
583.00,91,1795.20,34.79,180.00,14.37
583.00,92,1706.04,598.40,90.00,12.51
583.00,93,619.23,604.80,270.00,0.40
583.00,94,1188.51,595.20,90.00,0.39
583.00,95,604.80,420.02,0.00,11.56
583.00,96,11.93,1204.80,270.00,5.01
583.00,97,1198.40,785.87,180.00,13.21
583.00,98,410.98,1195.20,90.00,12.85
583.00,99,1195.20,11.40,180.00,0.00
584.00,0,-4.80,1581.12,180.00,15.94
584.00,1,1201.60,1665.92,0.00,10.63
584.00,10,1318.97,604.80,270.00,13.76
584.00,11,18.90,601.60,270.00,0.00
584.00,12,1804.80,1721.15,0.00,12.18
584.00,13,930.95,595.20,90.00,10.01
584.00,14,90.79,4.80,270.00,12.28
584.00,15,611.40,1204.80,270.00,0.00
584.00,16,604.80,471.37,0.00,14.03
584.00,17,498.60,1195.20,90.00,14.33
584.00,18,1198.40,26.52,180.00,0.15
584.00,19,1771.52,595.20,90.00,13.72
584.00,2,461.00,1195.20,90.00,12.41
584.00,20,461.31,1795.20,90.00,13.12
584.00,21,11.44,604.80,270.00,3.72
584.00,22,1801.60,1550.20,0.00,13.61
584.00,23,4.80,1093.30,0.00,12.50
584.00,24,-4.80,102.94,180.00,11.75
584.00,25,1204.80,1788.60,0.00,0.00
584.00,26,-4.80,647.16,180.00,13.46
584.00,27,598.40,18.90,180.00,0.00
584.00,28,1801.60,1175.04,0.00,11.76
584.00,29,1186.80,1795.20,90.00,6.20
584.00,3,611.40,604.80,270.00,0.00
584.00,30,1788.60,598.40,90.00,0.00
584.00,31,27.68,601.60,270.00,4.60
584.00,32,1804.80,1567.77,0.00,11.99
584.00,33,642.43,604.80,270.00,13.03
584.00,34,1218.66,4.80,270.00,12.33
584.00,35,1714.60,1795.20,90.00,13.12
584.00,36,1211.41,604.80,270.00,0.13
584.00,37,-4.80,1372.88,180.00,12.11
584.00,38,4.80,1071.39,0.00,11.08
584.00,39,1801.60,1724.56,0.00,12.54
584.00,4,-1.60,1332.43,180.00,12.95
584.00,40,793.57,1804.80,270.00,9.80
584.00,41,924.01,1204.80,270.00,12.21
584.00,42,1201.60,1727.96,0.00,12.34
584.00,43,1204.80,1231.90,0.00,15.26
584.00,44,1085.27,1795.20,90.00,12.15
584.00,45,1795.20,1533.63,180.00,11.05
584.00,46,11.40,601.60,270.00,0.00
584.00,47,1198.40,18.90,180.00,0.00
584.00,48,1195.20,18.90,180.00,0.00
584.00,49,1458.44,-4.80,90.00,12.65
584.00,5,1521.77,598.40,90.00,12.90
584.00,50,4.80,1759.69,0.00,13.41
584.00,51,1795.20,911.48,180.00,12.27
584.00,52,1319.21,1804.80,270.00,12.52
584.00,53,1357.94,4.80,270.00,11.94
584.00,54,601.60,1160.43,0.00,14.56
584.00,55,442.80,1804.80,270.00,14.51
584.00,56,664.43,1804.80,270.00,13.53
584.00,57,505.10,598.40,90.00,13.75
584.00,58,618.90,1201.60,270.00,0.00
584.00,59,1247.61,1201.60,270.00,13.23
584.00,6,-4.80,155.15,180.00,12.10
584.00,60,1204.80,140.02,0.00,16.11
584.00,61,445.91,1198.40,90.00,12.94
584.00,62,4.80,1676.25,0.00,12.71
584.00,63,1778.22,1201.60,270.00,10.80
584.00,64,1211.40,1204.80,270.00,0.00
584.00,65,1795.20,1374.58,180.00,11.54
584.00,66,641.86,1795.20,90.00,15.17
584.00,67,1782.14,601.60,270.00,9.86
584.00,68,598.40,11.40,180.00,0.00
584.00,69,1792.06,1205.16,218.12,7.29
584.00,7,4.80,1184.88,0.00,6.91
584.00,70,4.80,1784.92,0.00,11.24
584.00,71,1188.60,1198.40,90.00,0.00
584.00,72,1443.53,1804.80,270.00,12.62
584.00,73,612.04,1804.80,270.00,4.81
584.00,74,1636.12,595.20,90.00,11.90
584.00,75,604.80,15.47,0.00,7.01
584.00,76,1725.11,1798.40,90.00,13.04
584.00,77,613.02,4.80,270.00,6.65
584.00,78,1063.05,1795.20,90.00,11.58
584.00,79,601.60,1072.65,0.00,12.92
584.00,8,1198.40,11.40,180.00,0.00
584.00,80,1298.76,1204.80,270.00,14.04
584.00,81,611.40,1201.60,270.00,0.00
584.00,82,34.38,1804.80,270.00,13.45
584.00,83,604.80,226.74,0.00,10.69
584.00,84,1188.60,598.40,90.00,0.00
584.00,85,1204.80,501.07,0.00,13.24
584.00,86,173.40,1804.80,270.00,11.45
584.00,87,1715.05,-4.80,90.00,12.06
584.00,88,604.80,1421.73,0.00,12.88
584.00,89,1804.80,1658.11,0.00,11.10
584.00,9,423.58,1198.40,90.00,13.14
584.00,90,52.24,1204.80,270.00,13.47
584.00,91,1795.20,21.64,180.00,13.15
584.00,92,1718.78,598.40,90.00,12.74
584.00,93,618.92,604.80,270.00,0.31
584.00,94,1188.57,595.20,90.00,0.06
584.00,95,604.80,431.64,0.00,11.62
584.00,96,11.42,1204.80,270.00,0.51
584.00,97,1198.40,772.29,180.00,13.58
584.00,98,423.73,1195.20,90.00,12.75
584.00,99,1195.20,11.40,180.00,0.00
585.00,0,-1.60,1564.98,180.00,16.14
585.00,1,1201.60,1677.40,0.00,11.47
585.00,10,1305.03,604.80,270.00,13.93
585.00,11,18.90,601.60,270.00,0.00
585.00,12,1804.80,1734.00,0.00,12.85
585.00,13,941.24,595.20,90.00,10.29
585.00,14,77.91,4.80,270.00,12.88
585.00,15,609.19,1204.80,270.00,2.21
585.00,16,604.80,485.35,0.00,13.98
585.00,17,512.64,1195.20,90.00,14.04
585.00,18,1198.40,26.46,180.00,0.06
585.00,19,1782.29,595.20,90.00,10.77
585.00,2,473.47,1195.20,90.00,12.48
585.00,20,473.97,1795.20,90.00,12.66
585.00,21,6.40,606.08,285.14,5.31
585.00,22,1801.60,1563.14,0.00,12.94
585.00,23,4.80,1105.16,0.00,11.86
585.00,24,-4.80,91.36,180.00,11.58
585.00,25,1205.02,1791.13,2.52,2.55
585.00,26,-4.80,634.02,180.00,13.14
585.00,27,598.40,18.90,180.00,0.00
585.00,28,1801.60,1182.96,0.00,7.92
585.00,29,1188.50,1795.20,90.00,1.70
585.00,3,609.81,604.88,270.96,1.59
585.00,30,1790.88,598.58,87.90,2.30
585.00,31,26.66,601.60,270.00,1.01
585.00,32,1804.80,1580.35,0.00,12.59
585.00,33,633.26,604.80,270.00,9.17
585.00,34,1210.82,4.80,270.00,7.83
585.00,35,1726.58,1795.20,90.00,11.98
585.00,36,1209.07,604.99,272.19,2.36
585.00,37,-4.80,1360.77,180.00,12.11
585.00,38,4.80,1082.26,0.00,10.87
585.00,39,1801.60,1738.14,0.00,13.58
585.00,4,-1.60,1319.81,180.00,12.62
585.00,40,783.41,1804.80,270.00,10.16
585.00,41,912.09,1204.80,270.00,11.92
585.00,42,1201.60,1740.85,0.00,12.90
585.00,43,1204.80,1247.27,0.00,15.37
585.00,44,1096.69,1795.20,90.00,11.42
585.00,45,1795.20,1522.45,180.00,11.18
585.00,46,9.40,601.46,268.36,2.01
585.00,47,1198.40,18.90,180.00,0.00
585.00,48,1195.20,18.90,180.00,0.00
585.00,49,1470.59,-4.80,90.00,12.15
585.00,5,1533.88,598.40,90.00,12.11
585.00,50,1.60,1772.27,0.00,12.58
585.00,51,1795.20,898.89,180.00,12.59
585.00,52,1306.24,1804.80,270.00,12.97
585.00,53,1345.41,4.80,270.00,12.53
585.00,54,601.60,1173.45,0.00,13.01
585.00,55,428.26,1804.80,270.00,14.54
585.00,56,650.77,1804.80,270.00,13.66
585.00,57,518.10,598.40,90.00,13.00
585.00,58,618.90,1201.60,270.00,0.00
585.00,59,1233.83,1201.60,270.00,13.78
585.00,6,-4.80,142.76,180.00,12.39
585.00,60,1204.80,155.86,0.00,15.84
585.00,61,459.63,1198.40,90.00,13.72
585.00,62,4.80,1688.50,0.00,12.25
585.00,63,1765.68,1201.60,270.00,12.54
585.00,64,1209.41,1204.94,271.62,2.00
585.00,65,1795.20,1363.14,180.00,11.44
585.00,66,656.88,1795.20,90.00,15.01
585.00,67,1769.74,601.60,270.00,12.40
585.00,68,598.61,8.96,177.63,2.46
585.00,69,1784.90,1204.80,269.52,7.20
585.00,7,4.80,1188.17,0.00,3.29
585.00,70,4.80,1793.23,0.00,8.31
585.00,71,1190.73,1198.56,88.15,2.14
585.00,72,1430.12,1804.80,270.00,13.41
585.00,73,611.42,1804.80,270.00,0.62
585.00,74,1647.73,595.20,90.00,11.60
585.00,75,604.80,23.83,0.00,8.37
585.00,76,1737.74,1798.40,90.00,12.63
585.00,77,606.67,5.92,283.23,6.59
585.00,78,1074.89,1795.20,90.00,11.85
585.00,79,601.60,1084.57,0.00,11.91
585.00,8,1198.50,9.72,178.89,1.69
585.00,80,1285.10,1204.80,270.00,13.67
585.00,81,609.83,1201.52,269.06,1.58
585.00,82,20.87,1804.80,270.00,13.51
585.00,83,604.80,237.32,0.00,10.58
585.00,84,1190.03,598.46,89.30,1.43
585.00,85,1204.80,513.75,0.00,12.68
585.00,86,162.07,1804.80,270.00,11.32
585.00,87,1727.51,-4.80,90.00,12.46
585.00,88,604.80,1434.52,0.00,12.80
585.00,89,1804.80,1669.19,0.00,11.08
585.00,9,436.91,1198.40,90.00,13.33
585.00,90,39.80,1204.80,270.00,12.44
585.00,91,1795.20,11.81,180.00,9.82
585.00,92,1731.43,598.40,90.00,12.64
585.00,93,618.90,604.80,270.00,0.02
585.00,94,1190.46,595.20,90.00,1.89
585.00,95,604.80,443.94,0.00,12.30
585.00,96,9.54,1204.92,271.40,1.89
585.00,97,1198.40,759.18,180.00,13.11
585.00,98,436.68,1195.20,90.00,12.95
585.00,99,1195.04,9.29,181.82,2.12
586.00,0,-1.60,1548.64,180.00,16.35
586.00,1,1201.60,1688.65,0.00,11.25
586.00,10,1292.10,604.80,270.00,12.93
586.00,11,17.03,601.60,270.00,1.87
586.00,12,1804.80,1746.06,0.00,12.06
586.00,13,950.96,595.20,90.00,9.72
586.00,14,65.74,4.80,270.00,12.17
586.00,15,604.70,1204.80,270.00,4.49
586.00,16,604.80,499.35,0.00,14.00
586.00,17,526.72,1195.20,90.00,14.08
586.00,18,1198.40,26.40,180.00,0.05
586.00,19,1788.73,595.20,90.00,6.44
586.00,2,485.88,1195.20,90.00,12.41
586.00,20,486.92,1795.20,90.00,12.95
586.00,21,4.80,612.70,354.59,7.05
586.00,22,1801.60,1575.96,0.00,12.82
586.00,23,4.80,1117.21,0.00,12.04
586.00,24,-4.80,78.94,180.00,12.41
586.00,25,1208.02,1794.86,39.29,5.08
586.00,26,-4.80,622.33,180.00,11.69
586.00,27,598.40,16.69,180.00,2.21
586.00,28,1801.60,1186.99,0.00,4.03
586.00,29,1188.59,1795.20,90.00,0.09
586.00,3,606.08,606.40,289.23,4.15
586.00,30,1795.07,599.28,80.71,4.27
586.00,31,26.50,601.60,270.00,0.17
586.00,32,1804.80,1592.79,0.00,12.44
586.00,33,628.60,604.80,270.00,4.67
586.00,34,1205.58,7.24,299.66,6.15
586.00,35,1738.50,1795.20,90.00,11.92
586.00,36,1205.34,607.63,304.41,4.83
586.00,37,-4.80,1348.87,180.00,11.90
586.00,38,4.80,1093.06,0.00,10.80
586.00,39,1801.60,1751.75,0.00,13.61
586.00,4,-1.60,1307.34,180.00,12.47
586.00,40,773.17,1804.80,270.00,10.24
586.00,41,899.74,1204.80,270.00,12.36
586.00,42,1201.60,1753.73,0.00,12.88
586.00,43,1204.80,1262.47,0.00,15.20
586.00,44,1108.20,1795.20,90.00,11.52
586.00,45,1795.20,1511.66,180.00,10.79
586.00,46,5.99,600.97,262.76,3.44
586.00,47,1198.40,17.97,180.00,0.93
586.00,48,1195.20,17.51,180.00,1.39
586.00,49,1482.69,-4.80,90.00,12.10
586.00,5,1545.80,598.40,90.00,11.92
586.00,50,1.60,1784.23,0.00,11.96
586.00,51,1795.20,887.03,180.00,11.87
586.00,52,1292.93,1804.80,270.00,13.32
586.00,53,1333.91,4.80,270.00,11.50
586.00,54,601.60,1181.96,0.00,8.51
586.00,55,414.09,1804.80,270.00,14.17
586.00,56,637.53,1801.60,270.00,13.24
586.00,57,530.90,598.40,90.00,12.81
586.00,58,617.63,1201.60,270.00,1.27
586.00,59,1220.05,1201.60,270.00,13.78
586.00,6,-4.80,130.68,180.00,12.08
586.00,60,1204.80,171.34,0.00,15.48
586.00,61,473.11,1198.40,90.00,13.48
586.00,62,4.80,1700.17,0.00,11.67
586.00,63,1750.78,1201.60,270.00,14.90
586.00,64,1206.01,1206.51,290.76,3.88
586.00,65,1795.20,1351.55,180.00,11.59
586.00,66,672.28,1795.20,90.00,15.40
586.00,67,1755.12,601.60,270.00,14.62
586.00,68,599.15,5.15,171.85,3.85
586.00,69,1775.97,1204.80,270.00,8.93
586.00,7,4.80,1188.55,0.00,0.37
586.00,70,7.26,1795.20,37.93,3.81
586.00,71,1194.66,1199.12,81.86,3.97
586.00,72,1417.13,1804.80,270.00,12.99
586.00,73,611.40,1804.80,270.00,0.02
586.00,74,1659.60,595.20,90.00,11.87
586.00,75,604.80,34.48,0.00,10.65
586.00,76,1751.10,1798.40,90.00,13.37
586.00,77,604.80,11.65,348.15,6.31
586.00,78,1086.24,1795.20,90.00,11.34
586.00,79,601.60,1096.48,0.00,11.91
586.00,8,1198.95,6.58,173.73,3.17
586.00,80,1271.10,1204.80,270.00,14.00
586.00,81,605.69,1200.93,262.25,4.18
586.00,82,7.65,1804.80,270.00,13.22
586.00,83,604.80,248.35,0.00,11.03
586.00,84,1193.46,598.95,83.64,3.47
586.00,85,1204.80,526.71,0.00,12.96
586.00,86,150.06,1804.80,270.00,12.02
586.00,87,1739.67,-4.80,90.00,12.15
586.00,88,604.80,1447.55,0.00,13.03
586.00,89,1804.80,1681.11,0.00,11.92
586.00,9,450.03,1198.40,90.00,13.12
586.00,90,27.85,1204.80,270.00,11.94
586.00,91,1795.20,6.49,180.00,5.32
586.00,92,1744.32,598.40,90.00,12.90
586.00,93,618.05,604.80,270.00,0.85
586.00,94,1194.39,595.20,90.00,3.93
586.00,95,604.80,455.45,0.00,11.51
586.00,96,6.37,1206.10,285.40,3.45
586.00,97,1198.40,746.45,180.00,12.72
586.00,98,449.89,1195.20,90.00,13.21
586.00,99,1192.92,5.67,207.69,4.42
587.00,0,-1.60,1532.23,180.00,16.41
587.00,1,1201.60,1700.22,0.00,11.57
587.00,10,1278.21,604.80,270.00,13.89
587.00,11,14.24,601.60,270.00,2.79
587.00,12,1804.80,1757.96,0.00,11.91
587.00,13,960.96,595.20,90.00,10.00
587.00,14,53.03,4.80,270.00,12.70
587.00,15,597.71,1204.80,270.00,6.99
587.00,16,604.80,513.36,0.00,14.01
587.00,17,541.39,1195.20,90.00,14.67
587.00,18,1198.40,25.91,180.00,0.50
587.00,19,1794.37,592.86,118.48,6.48
587.00,2,498.83,1195.20,90.00,12.95
587.00,20,499.97,1795.20,90.00,13.05
587.00,21,4.80,621.22,0.00,8.52
587.00,22,1801.60,1588.75,0.00,12.79
587.00,23,4.80,1129.30,0.00,12.09
587.00,24,-4.80,66.42,180.00,12.53
587.00,25,1213.36,1795.20,86.69,5.37
587.00,26,-4.80,615.14,180.00,7.19
587.00,27,598.40,13.75,180.00,2.94
587.00,28,1801.60,1188.22,0.00,1.23
587.00,29,1188.60,1795.20,90.00,0.01
587.00,3,604.80,610.97,343.89,4.86
587.00,30,1799.86,603.49,45.34,6.55
587.00,31,24.79,601.60,270.00,1.71
587.00,32,1804.80,1605.41,0.00,12.62
587.00,33,625.83,604.80,270.00,2.76
587.00,34,1204.80,13.02,356.13,5.92
587.00,35,1751.18,1795.20,90.00,12.69
587.00,36,1204.80,612.51,353.47,4.96
587.00,37,-4.80,1335.74,180.00,13.12
587.00,38,4.80,1104.05,0.00,10.99
587.00,39,1801.60,1764.54,0.00,12.79
